student_id,name,email,phone,college,branch,cgpa,backlogs,internships_count,projects_count,skills,certifications,passout_year,gap_year,github_profile,linkedin_profile,city,state
STU04392,Urvashi Chanda,pbutala@example.com,7645361778,Bennett Univ,ME,7.94,0,0,1,Data Analysis|R|Excel,3,2025,0,0,1,Bhagalpur,Delhi
STU04393,Atharv Parekh,chatura21@example.org,9381841960,DTU,ME,7.49,0,1,3,Java|Cloud Azure|Tableau|Cloud AWS|Power BI,4,2025,0,0,1,Gaya,Karnataka
STU04394,Sai Naik,aradhakrishnan@example.org,5092462513,BVICAM Delhi,EEE,6.72,0,2,2,Java|Cloud AWS|R|Python|C++|Excel,5,2025,0,1,1,Dharmavaram,Rajasthan
STU04395,Pallavi Sura,ksuri@example.org,4062453951,Amity Noida,MBA,7.96,0,0,4,Java|Excel|SQL|Tableau|Cloud Azure|Deep Learning|NLP,5,2025,0,0,1,Sasaram,Punjab
STU04396,Dhruv Merchant,ysura@example.net,+919795224017,GGSIPU,CE,5.98,1,0,3,Excel|SQL|Machine Learning|Deep Learning|C++|R|Cloud AWS,0,2024,0,1,1,Morena,Gujarat
STU04397,Upadhriti Rama,dluthra@example.com,2234581257,Jamia Hamdard,ECE,6.39,1,1,5,Power BI|R|NLP|Spring Boot|React|Excel,4,2025,1,0,1,Madurai,Delhi
STU04398,Chatura Walia,rachitapai@example.org,+911524596809,Jamia Hamdard,CSE,6.33,2,1,5,Cloud AWS|Python|Excel|Tableau|C++|R,5,2024,0,0,0,Kharagpur,UP
STU04399,Kamya Dara,vedalalla@example.com,05894501897,IGDTUW,EEE,8.17,0,2,5,Excel|Tableau|Spring Boot,1,2025,0,1,1,Kadapa,Karnataka
STU04400,Balendra Deshpande,gpathak@example.com,1215867094,Jamia Hamdard,ME,8.05,0,0,4,Machine Learning|Data Analysis|C++|Tableau|R,2,2025,0,0,1,Aizawl,Punjab
STU04401,Lopa Mammen,zaitraraja@example.net,+917907285748,BVICAM Delhi,BBA,7.64,0,1,3,Data Analysis|Cloud Azure|React,5,2025,0,1,0,Rampur,Tamil Nadu
STU04402,Wyatt Khatri,yashvi65@example.com,09236102697,BVICAM Delhi,BBA,8.16,0,1,4,Python|Cloud Azure|Spring Boot|NLP|Data Analysis|Machine Learning|Java|SQL,3,2025,0,1,1,South Dumdum,Gujarat
STU04403,Arjun Bava,gayathri85@example.net,+916095125673,IGDTUW,BCA,6.41,0,3,3,React|SQL|Deep Learning|Excel|Python|Tableau|Spring Boot,0,2025,0,0,0,Chapra,Delhi
STU04404,Jack Sanghvi,chanakya86@example.net,+912805853370,GGSIPU,BBA,7.51,0,0,1,React|Spring Boot|Cloud Azure|R|Cloud AWS|NLP|Excel|Python,5,2025,0,1,1,Nashik,Punjab
STU04405,Tristan Sankaran,wazirhayer@example.com,+913578876964,Jamia Hamdard,MBA,7.09,0,0,3,R|NLP|Cloud Azure|Deep Learning|Power BI|Java,3,2024,0,0,0,Lucknow,Gujarat
STU04406,Benjamin Chaudry,cheemaindali@example.net,6579874268,GGSIPU,ECE,7.96,0,1,1,C++|Machine Learning|Power BI|React|SQL|Django,4,2025,0,1,1,Vadodara,UP
STU04407,Sanya Chopra,rsom@example.net,+915887186686,BVICAM Delhi,IT,7.1,0,0,5,Machine Learning|Python|Spring Boot|R|Data Analysis|Tableau|C++,0,2025,0,0,1,Bhalswa Jahangir Pur,Rajasthan
STU04408,Geetika Sani,adalal@example.org,+916392042098,IGDTUW,IT,6.85,0,1,4,C++|Spring Boot|R|Java|SQL,4,2024,1,1,1,Thrissur,Tamil Nadu
STU04409,Zashil Deshpande,lwali@example.org,08411858347,Amity Noida,MBA,7.69,0,0,2,Power BI|Cloud AWS|Tableau|Java|Django|C++|Data Analysis|R,4,2025,0,1,1,Kishanganj,West Bengal
STU04410,Nimrat Nayar,victor64@example.net,+914401282788,NSUT,IT,7.99,0,1,2,Excel|NLP|Power BI|SQL|React|Deep Learning|C++,1,2024,1,0,1,Ranchi,Haryana
STU04411,Sneha Rout,sandhuxavier@example.net,03493796830,IGDTUW,MCA,6.6,0,1,5,Python|Machine Learning|Excel|Java|Cloud AWS|Data Analysis|SQL|Spring Boot,1,2025,0,1,0,Nizamabad,Tamil Nadu
STU04412,Dakshesh Bansal,zansi17@example.com,05333671797,Bennett Univ,BCA,7.15,0,0,2,Data Analysis|SQL|R|Cloud Azure|Deep Learning,4,2024,0,1,1,Ranchi,Rajasthan
STU04413,Tanay Ghose,jmall@example.org,0809532273,BVICAM Delhi,ME,6.25,0,1,1,React|Cloud Azure|Machine Learning|SQL|Excel|C++|Python,0,2024,0,1,0,Khora ,Delhi
STU04414,Vanya Kata,bassianya@example.net,06589199195,IP University,BCA,4.95,1,1,5,R|Spring Boot|Machine Learning|Python,4,2024,0,0,1,Bilaspur,Punjab
STU04415,Wahab Zachariah,daniel14@example.net,6101733492,BVICAM Delhi,MCA,7.38,0,1,1,Power BI|Django|C++|Cloud Azure,3,2025,1,1,1,Kanpur,Gujarat
STU04416,Laksh Narayanan,chakradevbobal@example.org,9296211063,BVICAM Delhi,MBA,7.75,0,1,1,Data Analysis|Java|NLP|Tableau|Power BI|Cloud Azure,0,2024,0,0,1,Latur,Rajasthan
STU04417,Waida Pandey,ogoda@example.com,5871021590,DTU,MCA,7.44,0,0,1,React|Spring Boot|NLP|C++,5,2025,0,1,1,Panihati,Punjab
STU04418,Saumya Date,pallavi19@example.net,6987200356,Sharda Univ,MBA,5.45,0,2,5,Django|C++|Machine Learning|Cloud AWS|Data Analysis|SQL|NLP,1,2024,0,1,1,Kolhapur,Delhi
STU04419,Nitesh Contractor,etadash@example.org,07866630804,Jamia Hamdard,BBA,6.88,0,1,3,Power BI|Machine Learning|Cloud Azure|Cloud AWS,3,2025,0,0,1,Saharsa,UP
STU04420,Aadhya Bora,ayaan26@example.net,+916465006397,Bennett Univ,CSE,5.2,2,1,1,Python|Power BI|Java,5,2025,0,1,1,Shimoga,Rajasthan
STU04421,Veer Kari,ramanvidhi@example.net,6752817765,Bennett Univ,CE,8.43,0,2,5,Node.js|Power BI|Java|C++|R,3,2024,0,0,1,Burhanpur,Punjab
STU04422,Pranit Suri,aprabhakar@example.com,0575995636,DTU,MCA,6.22,1,3,2,Node.js|Power BI|Data Analysis|Cloud Azure,2,2024,0,0,1,Morena,Maharashtra
STU04423,Niharika Lata,khoslavictor@example.org,5203674046,GGSIPU,IT,8.33,0,2,3,Java|Python|C++|SQL|Deep Learning|Cloud Azure|Machine Learning|React,0,2025,0,1,1,Nandyal,Delhi
STU04424,Varenya Bera,nirjanaidu@example.net,5082571190,Jamia Hamdard,BCA,8.05,0,0,3,React|Spring Boot|SQL,1,2024,1,1,1,Firozabad,Haryana
STU04425,Onveer Srivastava,max95@example.org,07966816872,GGSIPU,BBA,6.39,2,0,4,Cloud AWS|Excel|Deep Learning|Power BI|C++,4,2025,0,0,1,Imphal,Punjab
STU04426,Advik Sarma,tanish72@example.com,00302546057,IGDTUW,CSE,6.18,0,2,1,React|Excel|Cloud AWS|C++,3,2025,0,0,0,Mumbai,Gujarat
STU04427,Lopa Arora,falgunidesai@example.com,+912168094179,NSUT,BCA,7.52,0,0,1,Python|React|Node.js|Django|Machine Learning|C++|Cloud AWS|Tableau,5,2024,0,0,1,Dewas,Tamil Nadu
STU04428,Rajata Gara,nadkarnibrijesh@example.com,+916927361108,GGSIPU,CE,6.44,0,3,4,SQL|Java|Django|React,4,2024,1,0,1,Guwahati,Maharashtra
STU04429,Ishita Mohan,tarak29@example.org,+914427705452,GGSIPU,IT,7.29,0,1,4,Django|SQL|Power BI|Node.js|React,2,2024,0,1,1,Bareilly,Rajasthan
STU04430,Eesha Ratti,sharmasarthak@example.com,09667013880,NSUT,ME,6.77,2,0,4,SQL|NLP|Cloud Azure,4,2025,0,0,1,Orai,Maharashtra
STU04431,Zansi Mitter,goswamikeya@example.com,06114765470,Bennett Univ,BCA,5.6,0,0,2,R|Machine Learning|Python|Cloud Azure,5,2024,0,1,0,Davanagere,UP
STU04432,Nandini Gala,chauhanidika@example.org,02740306401,DTU,ME,5.19,0,0,5,React|C++|NLP|Python,4,2024,0,1,1,Naihati,Maharashtra
STU04433,Saumya Kala,yugdeol@example.com,02707598961,NSUT,CSE,7.4,0,1,5,Deep Learning|Java|C++,4,2025,0,0,1,Buxar,Maharashtra
STU04434,Rachana Gade,mitaligara@example.net,6334153198,Amity Noida,BBA,6.69,2,0,3,C++|Spring Boot|Python|Deep Learning|Data Analysis,0,2025,1,0,1,Asansol,Tamil Nadu
STU04435,Ubika Sule,aryan13@example.org,9839231439,Sharda Univ,BBA,6.7,2,0,4,Excel|Deep Learning|React|NLP|Machine Learning|Cloud AWS|Spring Boot,3,2025,0,1,0,Malda,Rajasthan
STU04436,Ekiya Som,eshanasehgal@example.net,+914679761190,BVICAM Delhi,MCA,7.83,0,1,1,C++|Node.js|Power BI|Java,5,2024,0,0,1,Durgapur,Gujarat
STU04437,Samuel Rajagopalan,ekantadeshpande@example.org,02344328120,GGSIPU,ME,8.26,0,1,4,Spring Boot|Node.js|Excel|R,1,2025,0,0,1,Jammu,Rajasthan
STU04438,Orinder Sachdev,chakrika39@example.com,00120429798,GGSIPU,EEE,6.95,0,0,1,Deep Learning|Power BI|NLP|Machine Learning|Tableau,2,2025,0,1,1,Unnao,Karnataka
STU04439,Bachittar Chowdhury,hiral50@example.com,03450663567,IP University,CE,6.89,0,2,1,SQL|Tableau|Cloud Azure|Machine Learning|Spring Boot|C++,4,2024,1,0,1,Karawal Nagar,Punjab
STU04440,Girish Saraf,dakshesh24@example.org,+917050152383,Jamia Hamdard,ME,7.65,0,0,5,React|Deep Learning|Java|Excel|SQL|R,4,2024,0,1,1,Mysore,Rajasthan
STU04441,Ira Devan,andrew55@example.org,+913868862624,IP University,BBA,5.98,0,2,4,Spring Boot|Machine Learning|SQL,3,2025,1,1,1,Jamalpur,Haryana
STU04442,Ansh Banerjee,gbahri@example.net,5713567252,DTU,MCA,7.4,0,1,2,Python|React|Tableau|Cloud AWS|Node.js,1,2024,1,1,1,Amroha,Punjab
STU04443,Megha Sangha,aachalrai@example.com,+918786783117,Jamia Hamdard,ECE,7.7,0,2,2,Cloud AWS|Power BI|C++|NLP,0,2025,0,0,1,Amravati,Rajasthan
STU04444,Indrajit Puri,urmi21@example.org,+917147999871,GGSIPU,MBA,7.81,0,0,4,Cloud AWS|React|C++,4,2025,0,1,1,Katihar,Maharashtra
STU04445,Varsha Dora,devanshsubramaniam@example.com,1169746003,BVICAM Delhi,ME,5.46,1,1,1,Cloud Azure|Power BI|Spring Boot,0,2025,0,1,0,Nanded,UP
STU04446,Irya Oza,lataaarush@example.net,01563582564,Amity Noida,IT,6.51,0,1,2,C++|React|Python|Deep Learning|Cloud Azure,1,2025,0,1,1,Nangloi Jat,Karnataka
STU04447,Jonathan Sharaf,bakshitanay@example.com,1890585949,Bennett Univ,ECE,6.41,0,3,5,Machine Learning|R|Cloud Azure|Excel|Spring Boot|Tableau|Data Analysis,2,2024,0,1,1,Ambala,Haryana
STU04448,Yug Parmer,vihaanmukhopadhyay@example.org,4835283275,Amity Noida,ECE,7.29,0,2,1,Cloud Azure|C++|R,1,2025,0,1,1,Tenali,Tamil Nadu
STU04449,Arya Mandal,bahlhiral@example.com,3406591806,IP University,MCA,7.63,0,1,5,C++|Data Analysis|R|Cloud AWS|Excel|Machine Learning,5,2024,1,1,1,Berhampore,Karnataka
STU04450,Advika Mandal,oupadhyay@example.net,04307547745,NSUT,BBA,8.55,0,1,5,Node.js|Tableau|Cloud Azure,1,2025,1,1,1,Kadapa,Maharashtra
STU04451,Vinaya Thakkar,eiravatisarkar@example.org,6214894065,Sharda Univ,BBA,6.75,1,0,1,SQL|R|Django|Excel|React|Power BI|Tableau|NLP,4,2025,0,0,0,Bidar,Punjab
STU04452,Aradhana Dugal,chora@example.org,+913731413984,Jamia Hamdard,MBA,6.75,1,0,2,Power BI|Cloud Azure|Django|Cloud AWS|Excel,2,2025,0,0,0,Kollam,Haryana
STU04453,Ryan Kant,bhavanisrinivasan@example.net,05807272889,Amity Noida,BBA,8.23,0,1,4,Machine Learning|Excel|Deep Learning|Python|Django|Java|Data Analysis|Tableau,3,2024,0,1,1,Mysore,Tamil Nadu
STU04454,Bhavani Comar,abdul85@example.org,8330147688,BVICAM Delhi,CE,7.47,0,1,1,Machine Learning|C++|Excel|Java|Data Analysis|Python,5,2025,0,1,1,Bulandshahr,Rajasthan
STU04455,Mohammed Choudhry,chatterjeegirik@example.com,09362659635,BVICAM Delhi,CE,8.34,0,0,3,Tableau|Data Analysis|Cloud Azure,0,2024,0,0,1,Pune,Delhi
STU04456,Samuel Karpe,ganeshikbal@example.org,3528493328,IP University,CSE,7.46,0,1,1,NLP|Data Analysis|Python|C++|Spring Boot|Tableau,3,2024,0,1,1,Gulbarga,Haryana
STU04457,Ojasvi Luthra,nakul57@example.net,07221392073,GGSIPU,EEE,6.16,0,1,3,Power BI|Cloud Azure|Python|SQL,5,2025,0,0,1,Guntakal,Delhi
STU04458,Samarth Sankar,karpeomaja@example.com,05930280267,DTU,EEE,6.0,1,2,5,NLP|Machine Learning|Data Analysis|Django|Excel|Node.js,0,2024,0,1,1,Hospet,Delhi
STU04459,Gabriel Rai,kumarjacob@example.net,+919226461869,IP University,CSE,5.8,0,1,1,React|Deep Learning|C++|Power BI|Machine Learning|Tableau,2,2025,0,0,1,Ulhasnagar,Rajasthan
STU04460,Ishaan Rege,urmi65@example.org,02943676333,Sharda Univ,CE,7.8,0,1,1,Data Analysis|Python|React|Power BI|Excel|Tableau|R|Spring Boot,1,2025,0,1,1,Mira-Bhayandar,UP
STU04461,Ira Walla,uchad@example.com,+911634191502,Jamia Hamdard,ECE,8.27,0,1,3,Java|Deep Learning|Tableau|Node.js|Power BI,4,2025,0,0,1,Kozhikode,Punjab
STU04462,Oeshi Char,narulaalka@example.com,06066819625,IP University,ECE,8.86,0,0,2,Cloud Azure|NLP|Spring Boot|Excel,2,2024,0,1,1,Jehanabad,UP
STU04463,Harsh Rout,qthaker@example.org,6243990819,GGSIPU,IT,7.96,0,2,5,Django|Java|Cloud AWS|Power BI|Data Analysis,4,2025,0,1,0,Narasaraopet,UP
STU04464,Anvi Dube,naksh87@example.net,6449024418,BVICAM Delhi,EEE,8.25,0,1,5,Cloud AWS|React|Data Analysis|Excel|R|Java|SQL|Node.js,5,2025,0,1,1,Bettiah,Rajasthan
STU04465,Radha Sheth,mmani@example.net,09637970396,Bennett Univ,ME,6.68,0,1,5,SQL|Excel|Java|R|Python|Machine Learning|Cloud Azure|Cloud AWS,5,2025,0,1,1,Mathura,Haryana
STU04466,Urishilla Bhatti,peter28@example.org,+910316681693,Jamia Hamdard,MCA,6.16,1,0,2,Tableau|SQL|Django,1,2024,1,1,1,Katni,Haryana
STU04467,Nachiket Thaker,mvasa@example.net,08638903575,BVICAM Delhi,EEE,7.97,0,0,3,R|Deep Learning|C++|SQL|Cloud Azure|Tableau|Cloud AWS|Data Analysis,3,2024,1,1,1,Dewas,Punjab
STU04468,Anita Rout,varmaikbal@example.net,+915466886332,Jamia Hamdard,BBA,7.58,0,2,1,R|Django|NLP,5,2025,0,1,1,Siwan,UP
STU04469,Rajeshri Dalal,ishwarpadmanabhan@example.net,+918704009152,Amity Noida,MBA,7.3,0,1,2,NLP|Data Analysis|Machine Learning,5,2024,0,0,1,Tadepalligudem,UP
STU04470,Indrajit Sarkar,gulatizilmil@example.com,2376503377,Bennett Univ,CE,7.55,0,2,3,Django|Node.js|Cloud Azure|R,0,2025,0,0,0,Udaipur,Delhi
STU04471,Bhavini Narayanan,oeshi14@example.org,7097094908,GGSIPU,BBA,7.49,0,1,3,NLP|R|Cloud AWS|Python|Power BI|Data Analysis|Java|Machine Learning,2,2025,0,0,0,Jamalpur,Rajasthan
STU04472,Ladli Roy,patlagopal@example.org,09145933646,Bennett Univ,IT,8.36,0,0,5,R|Power BI|Tableau,4,2024,0,1,1,Munger,Punjab
STU04473,Deepa Cherian,gopalbumb@example.net,5005225781,IP University,BBA,8.37,0,1,2,Data Analysis|Machine Learning|NLP|Cloud AWS|Deep Learning,3,2025,0,1,0,Kota,Rajasthan
STU04474,Kalpit Issac,jmurty@example.org,2563087029,BVICAM Delhi,CE,7.69,0,0,1,R|Django|Deep Learning|Spring Boot|Cloud Azure|C++,5,2024,0,0,1,Bokaro,UP
STU04475,Hiral Gokhale,zarna01@example.com,09802956005,IGDTUW,MBA,7.96,0,1,5,Excel|NLP|Cloud Azure|Java,0,2024,0,1,1,Ulhasnagar,Karnataka
STU04476,Baljiwan Varkey,kapadiaurmi@example.com,03456838195,Amity Noida,ECE,7.66,0,1,5,R|Python|Cloud Azure,3,2025,0,0,1,Gurgaon,UP
STU04477,Yatin Chokshi,nadkarniqushi@example.org,06925827319,Sharda Univ,MBA,6.78,0,1,3,Tableau|Deep Learning|Node.js|Spring Boot,0,2025,1,0,0,Patna,Rajasthan
STU04478,Vanya Arya,kandavidhi@example.net,09229885380,BVICAM Delhi,BBA,7.88,0,1,3,Python|NLP|C++|Deep Learning|Data Analysis|Machine Learning|Spring Boot|React,2,2025,0,1,0,Nellore,Maharashtra
STU04479,Bhavna Suri,fkumer@example.org,+914151979925,DTU,ECE,5.94,1,2,4,NLP|C++|Java|Django|Node.js|Power BI|React|Python,1,2025,0,1,0,Aligarh,Tamil Nadu
STU04480,Arunima Mander,tejas49@example.com,08517900885,Sharda Univ,MBA,8.15,0,1,4,Cloud Azure|React|Python|Tableau|R|Java|Node.js|Machine Learning,5,2024,1,0,1,Imphal,Maharashtra
STU04481,Baljiwan Garg,robertsahni@example.com,0303397530,Amity Noida,MCA,6.12,2,1,4,Power BI|Deep Learning|NLP|Spring Boot,0,2024,0,0,1,Rajahmundry,Tamil Nadu
STU04482,Yatan Sridhar,nakulchatterjee@example.net,+914772178396,BVICAM Delhi,MCA,7.46,0,2,1,Java|Spring Boot|Excel,2,2025,0,0,1,Sri Ganganagar,Karnataka
STU04483,Chandran Bose,anmoldivan@example.org,+917242493202,Sharda Univ,EEE,6.44,0,2,3,Node.js|Deep Learning|Spring Boot|Power BI|Python|Tableau|C++|Cloud AWS,5,2025,0,0,1,Latur,Karnataka
STU04484,Shivani Bath,anaybajaj@example.net,+919048631568,Jamia Hamdard,EEE,7.7,0,1,5,SQL|Spring Boot|Data Analysis|Django|Power BI,5,2025,0,1,0,Chennai,Punjab
STU04485,Yuvraj Majumdar,mohammed06@example.net,+918924825597,NSUT,EEE,7.17,0,2,3,Excel|Python|Data Analysis|R|Django|Cloud AWS|Node.js|Tableau,4,2025,0,1,0,Thiruvananthapuram,Gujarat
STU04486,Anya Kade,rachanamitra@example.net,7149131152,IP University,MBA,5.76,0,1,3,Excel|Java|Django|Deep Learning,2,2024,1,0,1,Dehradun,Rajasthan
STU04487,Advaith Mishra,falak99@example.net,+915730188801,Jamia Hamdard,CE,7.58,0,1,3,Tableau|Cloud Azure|Node.js|C++|Java|Data Analysis|Excel|R,2,2024,0,1,1,Kollam,West Bengal
STU04488,Nakul Ganguly,vrao@example.com,+913793012970,DTU,EEE,6.68,0,2,5,Python|Node.js|Java|Excel|C++|Deep Learning,0,2025,0,1,1,Berhampore,West Bengal
STU04489,Karan Balasubramanian,osaraf@example.com,7128320330,Amity Noida,BCA,7.99,0,1,5,Tableau|NLP|Deep Learning|Java|SQL|C++,2,2024,0,1,1,Alwar,Haryana
STU04490,Amol Verma,shereishwar@example.net,+915406793578,BVICAM Delhi,CSE,7.2,0,0,4,Cloud AWS|Machine Learning|R|SQL|Power BI|Tableau|C++,1,2025,0,1,1,Udaipur,West Bengal
STU04491,Anirudh Vaidya,charvi68@example.net,09713094786,IP University,ME,7.56,0,3,3,Tableau|SQL|Deep Learning|Power BI,3,2025,0,0,1,Kirari Suleman Nagar,Tamil Nadu
STU04492,Niharika Borde,loyalbalhaar@example.net,1477755498,BVICAM Delhi,CE,6.34,1,0,2,R|Spring Boot|Node.js|Java|Deep Learning,3,2024,1,1,1,Sasaram,UP
STU04493,Xalak Tata,unnati43@example.net,08332761318,Jamia Hamdard,ECE,6.67,0,1,4,Node.js|Django|Tableau|SQL|NLP|Machine Learning|R,1,2025,0,0,1,Guntakal,Punjab
STU04494,Jason Prakash,anmol80@example.org,6355276237,IGDTUW,CSE,6.79,1,2,3,Python|Excel|Cloud Azure|Machine Learning|Data Analysis|Django|Spring Boot|Java,5,2025,0,1,0,Ozhukarai,Rajasthan
STU04495,Dayamai Salvi,tristansangha@example.com,07451872727,DTU,ME,7.97,0,3,3,Java|Spring Boot|NLP,5,2025,0,1,0,Katni,Maharashtra
STU04496,Chaitaly Mane,arunima15@example.com,06949415940,IGDTUW,ME,8.71,0,0,4,Power BI|Excel|R|Django|SQL|Node.js|NLP,0,2025,0,0,1,Tirunelveli,West Bengal
STU04497,Damini Munshi,pillaymadhav@example.net,0139030248,NSUT,ME,6.48,0,1,4,NLP|Power BI|Tableau|SQL|Cloud Azure|Django|C++,1,2025,0,1,1,Madanapalle,Rajasthan
STU04498,Nidhi Ahuja,deviethan@example.net,+914605933268,GGSIPU,BCA,8.17,0,0,3,Excel|Data Analysis|C++|R|Power BI,1,2025,0,1,1,Nellore,Karnataka
STU04499,Chakrika Chacko,apai@example.net,+911036363807,NSUT,CE,5.25,2,3,3,Django|NLP|C++|Data Analysis|Cloud Azure|Spring Boot|Machine Learning,3,2024,0,1,0,Burhanpur,Tamil Nadu
STU04500,Pooja Menon,rmore@example.org,+915404674279,DTU,CE,6.13,2,1,5,C++|Spring Boot|SQL|Django,1,2024,0,0,0,Nagercoil,Maharashtra
STU04501,Chandran Uppal,rajeshrigoswami@example.com,09353836260,Jamia Hamdard,IT,6.34,0,2,4,React|Cloud Azure|R|Power BI|Java|Cloud AWS|Deep Learning|Excel,5,2024,0,1,1,Morena,West Bengal
STU04502,Girindra Aggarwal,unarayan@example.net,3692215650,Jamia Hamdard,EEE,5.98,2,1,2,R|Cloud Azure|NLP,0,2024,0,0,0,Rourkela,Tamil Nadu
STU04503,Brinda Majumdar,zshere@example.org,5174667583,DTU,MCA,5.77,2,1,5,Python|Data Analysis|Machine Learning,4,2025,0,0,1,Ahmedabad,Punjab
STU04504,Pooja Devan,jagvibansal@example.net,4834211444,Sharda Univ,BCA,7.57,0,1,3,SQL|NLP|Tableau|Deep Learning|C++|Node.js|Spring Boot|Data Analysis,1,2024,0,1,1,Tirunelveli,West Bengal
STU04505,Jalsa Dhawan,anikareddy@example.net,9042299590,DTU,ME,7.01,0,1,5,Data Analysis|R|Python|Power BI|Django|Machine Learning,1,2025,0,1,1,Kavali,Punjab
STU04506,Yashvi Narain,khannawriddhish@example.org,5501099283,IP University,CSE,7.54,0,0,5,Node.js|Power BI|Cloud Azure|Deep Learning|SQL|Django,0,2024,0,0,1,Dindigul,Punjab
STU04507,Arunima Bora,savantharish@example.com,00189288226,BVICAM Delhi,CE,7.82,0,0,2,Node.js|Python|SQL,4,2024,0,1,1,Shimoga,Gujarat
STU04508,Ishani Narayanan,balhaarhayre@example.net,6763522108,IGDTUW,ECE,7.44,0,1,2,R|Deep Learning|NLP|Django|React|C++,4,2024,0,1,0,Berhampur,Rajasthan
STU04509,Tripti Karnik,kashvi77@example.com,03206503623,BVICAM Delhi,CE,7.79,0,0,1,Spring Boot|Cloud AWS|Node.js|Data Analysis,5,2025,0,1,1,Yamunanagar,Karnataka
STU04510,Nidhi Manda,jananisane@example.org,+910717164082,Sharda Univ,MCA,7.14,0,1,4,Spring Boot|Java|Tableau|Node.js,4,2025,1,1,1,Pallavaram,Haryana
STU04511,Ijaya Hayre,caleb65@example.net,08126656135,Sharda Univ,CE,6.13,0,0,2,Django|R|Power BI|C++|NLP|Deep Learning,5,2025,1,1,1,Satna,Gujarat
STU04512,Abha Mukhopadhyay,zkaul@example.org,06808808777,NSUT,MBA,8.15,0,0,1,Cloud AWS|R|Data Analysis|NLP,0,2024,0,1,0,Tenali,Rajasthan
STU04513,Jatin De,simon67@example.org,+914886426288,Bennett Univ,CE,6.67,1,2,3,Machine Learning|C++|Excel|Tableau|Spring Boot|Cloud AWS|Data Analysis,4,2024,0,0,1,Gandhidham,West Bengal
STU04514,Wahab Rajagopal,ravelkrish@example.com,05028814309,IGDTUW,BBA,6.36,0,0,4,Deep Learning|Spring Boot|SQL|Excel|Cloud Azure|Power BI,5,2025,1,1,0,Mehsana,Maharashtra
STU04515,Zayan Morar,indrajit67@example.com,4326981286,Sharda Univ,CE,7.04,0,2,3,NLP|Python|Django|Cloud AWS,5,2024,0,0,0,Malegaon,Rajasthan
STU04516,Zarna Hans,dayamaibir@example.org,09434558422,Bennett Univ,MCA,6.38,1,0,2,Node.js|Java|Tableau|Cloud Azure|C++|SQL|Django,1,2025,1,0,1,Ozhukarai,Karnataka
STU04517,Ekansh Batra,vrishti07@example.com,03982088351,IP University,BCA,6.82,2,0,3,Cloud Azure|React|Machine Learning|C++|NLP|Tableau|Python|R,5,2024,0,1,1,Pune,Rajasthan
STU04518,Neelima Deo,rshah@example.net,+914192077548,GGSIPU,CSE,7.51,0,1,3,Java|Deep Learning|React|Spring Boot|Machine Learning|Cloud AWS,5,2024,0,0,1,Pimpri-Chinchwad,UP
STU04519,Udant Dhingra,gautami88@example.net,+919624083844,GGSIPU,IT,7.51,0,2,2,C++|Machine Learning|Power BI|Deep Learning|Tableau|Excel|Spring Boot,4,2024,0,0,1,Kakinada,Gujarat
STU04520,Niharika Chandran,ivarkey@example.com,04155613645,IGDTUW,CSE,6.39,1,0,1,React|C++|Power BI|Excel|Spring Boot|Deep Learning|R|Cloud AWS,2,2024,0,0,0,Guntur,Gujarat
STU04521,Sanya Krishnan,hemangchar@example.net,8453322564,Jamia Hamdard,IT,6.76,2,0,5,R|Node.js|Java|Spring Boot|Deep Learning|Django,4,2025,1,0,0,Maheshtala,Punjab
STU04522,Jagdish Mannan,sameshkaul@example.org,8500667850,BVICAM Delhi,EEE,8.17,0,2,2,Spring Boot|Excel|C++|Tableau,0,2025,0,1,1,Gandhidham,Tamil Nadu
STU04523,Bishakha Dave,vbadami@example.net,+916940085613,Sharda Univ,BBA,7.65,0,1,1,Machine Learning|C++|Data Analysis|Java|Django|Python|Excel|R,0,2025,0,0,1,Guntakal,West Bengal
STU04524,Mohini Tandon,fsabharwal@example.org,+918536892829,BVICAM Delhi,CE,9.07,0,2,1,Java|Tableau|R|Cloud Azure|NLP|SQL,1,2025,0,1,1,Tadepalligudem,Karnataka
STU04525,Vihaan Ben,parthpathak@example.org,8624468471,Amity Noida,MBA,8.26,0,1,1,R|Machine Learning|Cloud AWS|Java|SQL,4,2025,0,0,1,Malda,UP
STU04526,Yashvi Tella,subramanianneelima@example.org,5756663817,Sharda Univ,EEE,8.23,0,2,2,C++|Cloud Azure|Python|Django,4,2024,0,1,1,Bhiwandi,Haryana
STU04527,Hiral Ramanathan,praneelbanerjee@example.net,00486464156,BVICAM Delhi,IT,5.95,1,0,1,Python|Power BI|C++|Django|Node.js,2,2024,1,1,1,Silchar,Punjab
STU04528,Yashica Nagy,sarthakshankar@example.com,+916195230847,NSUT,BCA,7.89,0,0,4,Power BI|Django|Excel,2,2024,0,1,1,Vijayanagaram,Karnataka
STU04529,Devansh Sanghvi,ojasvimittal@example.net,+913800674922,IGDTUW,MCA,7.15,0,1,1,Node.js|Django|C++|React|Tableau|SQL|Java|R,5,2024,0,1,1,Uluberia,Delhi
STU04530,Adya Minhas,ivenkatesh@example.org,06557241457,Jamia Hamdard,ME,6.7,1,1,1,Cloud Azure|Tableau|NLP,2,2024,0,1,0,Navi Mumbai,Punjab
