customer_id,customer_name,email,phone,gender,age,city,state,registration_date,customer_segment,total_orders,lifetime_value,preferred_category,email_opt_in,loyalty_points
CUST006621,Xavier Radhakrishnan,qraja@example.com,+916303932580,M,32,Shivpuri,Rajasthan,2021-07-18,Silver,37,82573.68,Clothing,0,2475
CUST006622,Yatin Basak,wahab52@example.org,02331971082,Other,46,Mehsana,Tamil Nadu,2024-08-09,Regular,3,137359.61,Electronics,1,1645
CUST006623,Raghav Gara,qadim01@example.org,01334081666,F,62,Morena,Tamil Nadu,2022-11-18,Silver,41,70937.04,Books & Stationery,1,56
CUST006624,Akshay Wali,damyantiray@example.com,07434098080,M,56,Malegaon,Karnataka,2021-06-15,Silver,44,93341.04,Sports,1,197
CUST006625,Bina Ahuja,bosefrado@example.org,02675060518,M,31,Bhind,Rajasthan,2021-05-20,Regular,19,48504.22,Beauty,0,57
CUST006626,Fiyaz Swaminathan,ekapad09@example.org,+918962229110,Other,38,Hyderabad,Delhi,2024-09-17,Platinum,31,106032.41,Sports,1,662
CUST006627,Neha Hans,ppalla@example.org,07892712285,Other,27,Medininagar,Karnataka,2022-04-08,Regular,27,87183.3,Books & Stationery,1,1962
CUST006628,Nathan Borde,rarya@example.net,+912301951715,M,45,Sri Ganganagar,Tamil Nadu,2024-01-24,Regular,36,2576.06,Electronics,0,1786
CUST006629,Yashvi Jhaveri,ekavir58@example.com,+911049261144,Other,30,Sasaram,Tamil Nadu,2022-05-27,Platinum,48,68670.0,Clothing,0,3314
CUST006630,Pooja Garde,mchandra@example.org,4965967313,F,64,Bhind,Delhi,2021-05-24,Regular,44,62400.22,Sports,1,2988
CUST006631,Ridhi Bedi,tamanna71@example.net,00450010798,M,60,Hapur,Gujarat,2023-05-12,Silver,33,17125.47,Electronics,1,4993
CUST006632,Baghyawati Datta,jshroff@example.net,09710602527,F,60,Pali,Karnataka,2024-05-18,Gold,38,28066.07,Clothing,1,4017
CUST006633,Yachana Rau,tsaraf@example.net,6651279202,Other,63,Dindigul,Gujarat,2023-10-31,Silver,34,148499.01,Clothing,1,1205
CUST006634,Chakradhar Ram,bkata@example.net,5222957591,M,20,Loni,Maharashtra,2021-03-27,Platinum,31,24167.32,Clothing,0,1160
CUST006635,Ekiya Char,zansi17@example.com,9199244721,Other,49,Sonipat,UP,2024-09-01,Platinum,29,78065.45,Electronics,1,2531
CUST006636,Balvan Nagar,sachi47@example.net,+910053170136,M,18,Dehradun,Tamil Nadu,2022-07-02,Regular,18,37930.57,Home & Kitchen,1,2388
CUST006637,Rachit Wason,kundavictor@example.net,07800985313,F,56,Aurangabad,UP,2021-10-11,Regular,32,75424.81,Sports,1,4091
CUST006638,Bina Mann,voza@example.net,00857978256,M,31,Ambarnath,Karnataka,2021-03-30,Silver,41,28876.61,Electronics,1,3065
CUST006639,Faris Balan,vihaan83@example.com,6935453649,M,56,Aizawl,Maharashtra,2023-06-19,Regular,42,36383.63,Sports,1,4735
CUST006640,Azaan Krishnan,daragavin@example.org,00622383697,M,33,Raichur,UP,2024-12-12,Platinum,2,100591.49,Clothing,0,2464
CUST006641,Harita Bhatnagar,abhakumar@example.org,2902239884,F,20,Naihati,Gujarat,2021-10-23,Silver,25,30900.75,Electronics,0,1291
CUST006642,Ishanvi Tandon,nbajaj@example.com,+916576366139,Other,36,Fatehpur,UP,2023-05-18,Gold,36,70547.86,Beauty,0,4423
CUST006643,Rayaan Kannan,idevan@example.com,03800962671,F,23,Jehanabad,Rajasthan,2024-06-05,Platinum,41,80218.96,Books & Stationery,1,3416
CUST006644,Mekhala Bahri,saumyadas@example.org,+911979872273,Other,19,Tinsukia,UP,2021-09-14,Regular,38,74115.13,Books & Stationery,1,721
CUST006645,Ishwar Shenoy,pbadal@example.com,+918202084781,M,62,Sri Ganganagar,UP,2021-04-29,Regular,47,4844.37,Books & Stationery,0,2818
CUST006646,Sanya Kulkarni,bishakha67@example.org,05760764373,Other,29,Durgapur,Tamil Nadu,2024-04-28,Regular,23,14953.62,Beauty,1,1319
CUST006647,Yoshita Chandra,baliforum@example.com,9479135598,M,38,Gudivada,Karnataka,2022-10-28,Gold,33,77313.88,Electronics,1,3412
CUST006648,Lakshit Sarna,jairajbhatia@example.com,1437261978,F,35,Bhalswa Jahangir Pur,West Bengal,2021-02-20,Silver,24,126538.03,Sports,1,4807
CUST006649,Varenya Mittal,harrisonchana@example.net,2122366807,Other,23,Ahmedabad,Rajasthan,2022-11-16,Silver,1,137198.0,Clothing,0,2316
CUST006650,Isha Bakshi,danne@example.net,08504613655,M,19,Guntur,Rajasthan,2023-09-09,Silver,29,50053.74,Clothing,1,1319
CUST006651,Faqid Munshi,kevin92@example.com,0476258848,Other,51,Gulbarga,UP,2021-12-05,Regular,15,34993.8,Clothing,1,446
CUST006652,Lavanya Agate,rachita71@example.net,05147967368,Other,22,Dehri,Delhi,2021-12-25,Regular,48,71752.57,Electronics,1,1757
CUST006653,Qasim Modi,wgoel@example.com,09267578273,Other,26,Bharatpur,Tamil Nadu,2022-10-13,Regular,2,65777.82,Beauty,1,677
CUST006654,Dhruv Mani,keerekavir@example.org,9552409957,F,21,Anand,Tamil Nadu,2023-01-28,Regular,26,128008.2,Home & Kitchen,1,818
CUST006655,Noah Sachar,nidra26@example.com,+910254380935,M,39,Kota,UP,2022-10-01,Regular,46,46010.18,Electronics,0,4120
CUST006656,Eiravati Srivastava,tanay61@example.org,00624561278,M,37,Hazaribagh,Gujarat,2024-03-18,Silver,29,109513.05,Books & Stationery,1,2417
CUST006657,Caleb Pillay,neha66@example.org,+911339255207,M,32,Ajmer,Delhi,2022-04-22,Regular,2,32940.01,Electronics,1,2776
CUST006658,Chatresh Madan,gaurikachaudry@example.net,03053630822,M,50,Jalgaon,Maharashtra,2024-01-27,Regular,33,147837.34,Clothing,1,3521
CUST006659,Advika Gill,urmi48@example.org,08255015723,Other,27,Rewa,Gujarat,2021-09-14,Platinum,35,99704.22,Books & Stationery,0,4890
CUST006660,Anamika Sem,parmaransh@example.net,00289738689,Other,22,Hapur,UP,2022-07-20,Gold,29,140249.39,Clothing,1,1443
CUST006661,Saanvi Nadig,cherianomaja@example.com,02024271829,M,62,Karaikudi,West Bengal,2024-06-13,Silver,23,50771.29,Sports,1,485
CUST006662,Theodore Sibal,dadasneha@example.com,+910456088786,M,18,Jabalpur,Delhi,2021-11-17,Regular,35,106149.57,Beauty,0,4723
CUST006663,Henry Saran,krishsidhu@example.net,06838519208,M,46,Bhilwara,Gujarat,2024-11-26,Regular,12,143362.49,Books & Stationery,1,2664
CUST006664,Yoshita Soman,srivastavaurmi@example.org,7218208781,Other,30,Ranchi,Gujarat,2021-06-05,Gold,39,15361.98,Beauty,1,1370
CUST006665,Gabriel Doshi,jbedi@example.org,05922263068,M,64,Secunderabad,UP,2021-04-02,Regular,30,88646.5,Sports,0,2249
CUST006666,Harinakshi Khalsa,ishankar@example.net,08607133892,M,46,Silchar,Rajasthan,2021-02-07,Gold,44,97977.94,Books & Stationery,1,255
CUST006667,Pushti Koshy,nikitakumer@example.com,6232075653,Other,64,Amritsar,Tamil Nadu,2024-02-25,Gold,29,120868.97,Home & Kitchen,0,4627
CUST006668,Chavvi Malhotra,nirja36@example.com,02102155398,M,29,Kharagpur,Maharashtra,2023-06-01,Regular,15,97752.79,Clothing,0,3802
CUST006669,Amaira Thaman,arin87@example.org,06093579903,M,24,Ghaziabad,Rajasthan,2022-10-19,Platinum,9,122673.37,Sports,1,1514
CUST006670,Bhavya Pal,orinder44@example.net,06383289218,M,34,Tiruchirappalli,Delhi,2024-09-15,Gold,42,100775.59,Electronics,1,4701
CUST006671,Priya Sachdeva,dtank@example.net,3421663559,F,63,Kochi,Gujarat,2022-02-09,Gold,6,80189.76,Home & Kitchen,1,369
CUST006672,Qushi Mangat,vrishti64@example.org,09826892064,M,53,Kurnool,Rajasthan,2022-01-14,Platinum,18,2410.87,Books & Stationery,1,4022
CUST006673,Tanish Doshi,samarchhabra@example.com,+919762996828,Other,49,Begusarai,UP,2023-02-01,Gold,15,52288.53,Books & Stationery,1,311
CUST006674,Triya Setty,aayushchahal@example.com,+915051800128,M,45,Narasaraopet,UP,2024-12-20,Regular,41,45585.78,Clothing,0,4182
CUST006675,Chameli Rao,dalalati@example.com,06464805931,M,42,Motihari,Tamil Nadu,2022-09-01,Platinum,46,42126.19,Home & Kitchen,1,4845
CUST006676,Jagdish Bahri,dbakshi@example.com,6297582195,F,59,Raurkela Industrial Township,West Bengal,2022-01-18,Silver,48,127750.77,Sports,1,1234
CUST006677,Krishna Thaman,surarajata@example.net,4275962615,F,41,Faridabad,Maharashtra,2021-01-12,Gold,24,111250.04,Beauty,1,2056
CUST006678,Avi Bhargava,ghoshnoah@example.net,00172855101,Other,30,Panchkula,Tamil Nadu,2022-12-29,Regular,15,37897.13,Home & Kitchen,1,2962
CUST006679,Meghana Muni,ramanathanqasim@example.com,09509153397,Other,50,Shimla,Karnataka,2024-03-07,Silver,34,70831.86,Home & Kitchen,1,4034
CUST006680,Aradhana Ratta,raoharrison@example.net,+913419964399,M,34,Bhalswa Jahangir Pur,Delhi,2022-02-27,Regular,2,34480.78,Electronics,1,870
CUST006681,Udarsh Batta,edhitha48@example.net,02192564953,M,32,Jhansi,Maharashtra,2024-11-08,Regular,42,45299.92,Beauty,1,4678
CUST006682,Falak Toor,nazarethzilmil@example.net,08958954620,Other,45,Ballia,Karnataka,2023-08-17,Regular,27,135989.09,Home & Kitchen,1,2358
CUST006683,Ladli Koshy,bhavna26@example.net,03554353979,M,39,Siliguri,Tamil Nadu,2022-04-25,Regular,17,139724.59,Books & Stationery,0,2757
CUST006684,Tripti Krishnamurthy,advika82@example.net,+914654532121,M,50,Satna,Karnataka,2022-12-28,Gold,36,22250.26,Books & Stationery,1,798
CUST006685,Hemangini Bhavsar,veer90@example.org,3827914297,M,32,Medininagar,Rajasthan,2023-03-19,Silver,38,132762.33,Books & Stationery,1,236
CUST006686,Jeevika Ram,mchahal@example.org,+910490376431,M,27,Kharagpur,Rajasthan,2023-10-02,Regular,25,33877.41,Home & Kitchen,1,4374
CUST006687,Omisha Lata,george24@example.net,+919068190503,F,51,Tirupati,West Bengal,2022-09-18,Regular,41,107278.13,Sports,1,430
CUST006688,Karan Varkey,baradnicholas@example.org,03258922932,M,30,Kolhapur,Tamil Nadu,2022-03-05,Gold,49,19458.63,Electronics,1,2142
CUST006689,Pooja Goswami,ojasvinori@example.net,+919679276226,M,48,Nizamabad,UP,2022-05-05,Regular,25,53208.94,Sports,1,1479
CUST006690,Leena Wali,shereunnati@example.com,+919897698220,F,53,Ichalkaranji,Delhi,2022-06-22,Regular,47,109129.8,Electronics,1,814
CUST006691,Udant Sarraf,nehachandran@example.org,9673406234,F,59,Thrissur,UP,2023-10-30,Silver,47,4067.91,Home & Kitchen,0,761
CUST006692,Maanav Walia,yvyas@example.net,+910664289835,M,60,Erode,Karnataka,2022-06-03,Regular,32,95547.46,Home & Kitchen,0,377
CUST006693,Vrishti Choudhary,jasonnagi@example.org,+911832140058,Other,34,Jehanabad,UP,2024-04-15,Regular,6,80355.2,Books & Stationery,0,540
CUST006694,Vyanjana Bir,elijahsandal@example.com,04210350994,M,36,Bellary,Delhi,2022-02-18,Regular,5,108479.08,Beauty,1,1774
CUST006695,Wridesh Sen,ckorpal@example.net,+911829200647,F,46,Allahabad,Tamil Nadu,2022-12-21,Gold,16,71077.3,Clothing,0,2634
CUST006696,Abdul Ghose,ekansh64@example.net,+911636901576,F,62,Mangalore,West Bengal,2022-10-22,Regular,41,82635.2,Home & Kitchen,1,2895
CUST006697,Avni Dave,dinomaja@example.net,3037546502,F,60,Shahjahanpur,Maharashtra,2023-08-07,Platinum,4,112201.07,Home & Kitchen,1,1179
CUST006698,Chanakya Narain,xdhillon@example.org,+913024550868,Other,30,Tumkur,West Bengal,2024-09-17,Regular,9,80101.34,Home & Kitchen,0,2121
CUST006699,Aryan Khanna,riyabhavsar@example.com,8417494198,Other,18,Ramagundam,Karnataka,2021-08-06,Gold,29,42076.56,Books & Stationery,1,3056
CUST006700,Ikshita Mohanty,arorasamar@example.com,5034701131,F,55,Sasaram,Karnataka,2023-04-23,Platinum,2,73432.35,Clothing,0,3891
CUST006701,Warinder Dhingra,sara94@example.com,+910188195444,M,44,Amravati,UP,2024-11-13,Gold,13,56378.35,Clothing,1,1480
CUST006702,Girik Deol,vansharaman@example.org,+911123440981,F,43,North Dumdum,Tamil Nadu,2021-07-20,Regular,4,97505.0,Electronics,1,2692
CUST006703,Abhiram Lal,plall@example.org,0050019884,M,19,Kirari Suleman Nagar,UP,2023-12-23,Regular,49,132810.77,Beauty,1,1963
CUST006704,Chavvi Bala,bhatkashvi@example.net,03734766371,M,29,Sikar,West Bengal,2021-05-16,Regular,21,141411.14,Beauty,1,2164
CUST006705,Om Kumar,tanayranganathan@example.net,08466835075,F,56,Vasai-Virar,Tamil Nadu,2024-10-30,Regular,32,34563.42,Clothing,1,131
CUST006706,Jagrati Misra,bhattiwazir@example.net,7187936883,M,37,Bhusawal,Delhi,2023-12-02,Regular,33,89027.45,Home & Kitchen,0,1735
CUST006707,Jagat Mann,venkateshomya@example.com,01121012517,Other,31,Berhampore,UP,2024-11-06,Platinum,40,103824.45,Books & Stationery,1,3894
CUST006708,Ira Tiwari,sinhajairaj@example.net,00761346888,M,41,Bhimavaram,Tamil Nadu,2024-05-12,Silver,22,130243.25,Clothing,0,2659
CUST006709,Qushi Toor,saumyamallick@example.com,9428221316,M,63,Haridwar,West Bengal,2022-08-20,Regular,27,68456.78,Electronics,0,4412
CUST006710,Chasmum Viswanathan,lroy@example.net,7123135741,Other,28,Silchar,West Bengal,2024-05-20,Silver,4,13927.74,Beauty,1,755
CUST006711,Indira Morar,balifaraj@example.org,06486902821,F,46,Bathinda,Tamil Nadu,2023-04-25,Regular,10,18491.1,Books & Stationery,1,3668
CUST006712,Vanya Raval,kulkarnielijah@example.org,09524165297,Other,35,Udupi,Maharashtra,2022-12-16,Regular,32,72131.97,Clothing,1,2294
CUST006713,David Varty,bachittarbuch@example.net,3532785575,M,32,Ozhukarai,Rajasthan,2022-12-01,Silver,25,88524.51,Beauty,1,3565
CUST006714,Bhanumati Dash,dcherian@example.com,6539537516,F,43,Hosur,Karnataka,2021-10-09,Gold,18,37080.78,Beauty,1,409
CUST006715,Isaac Kuruvilla,jhadayita@example.com,+919610524470,M,20,Bhiwani,Delhi,2023-04-02,Platinum,38,79831.21,Clothing,1,1770
CUST006716,Nisha Dugal,rudraprashad@example.net,3010211855,Other,53,Patna,Maharashtra,2024-08-02,Regular,32,113339.48,Books & Stationery,1,3430
CUST006717,Rishi Issac,watika76@example.net,+910490758161,Other,29,Kulti,Maharashtra,2022-03-29,Regular,30,83341.29,Electronics,0,1163
CUST006718,Warinder Varkey,aayush20@example.org,09347857087,Other,54,Rajkot,Rajasthan,2023-02-24,Regular,22,111104.79,Electronics,0,2893
CUST006719,Thomas Lal,ramanathannaksh@example.com,1519324856,Other,57,Bhilwara,Rajasthan,2024-11-05,Regular,20,117225.06,Beauty,1,16
CUST006720,Nisha Memon,advika94@example.net,01720325459,Other,36,Bahraich,Rajasthan,2021-03-17,Silver,17,68765.7,Books & Stationery,0,4852
CUST006721,Vedika Shukla,thakerquincy@example.org,09721683065,Other,32,Giridih,West Bengal,2021-12-02,Gold,42,15326.74,Beauty,0,4993
CUST006722,Sai Baria,vbath@example.com,09992210555,Other,46,Tadipatri,Karnataka,2021-03-25,Silver,35,148600.24,Beauty,1,3496
CUST006723,Qabil Kulkarni,luthrasuhani@example.com,3756968903,F,45,Sangli-Miraj & Kupwad,Tamil Nadu,2023-10-01,Silver,25,34929.73,Home & Kitchen,1,1955
CUST006724,Nisha Pau,divanquincy@example.com,4450881974,M,19,Kochi,Rajasthan,2023-04-06,Regular,1,38896.62,Books & Stationery,1,935
CUST006725,Wridesh Vohra,varenya87@example.org,+912089382533,M,50,Guntur,Tamil Nadu,2024-12-23,Gold,37,8107.41,Electronics,1,1222
CUST006726,Gayathri Dara,chaudhurianita@example.net,+912127805568,Other,26,Mangalore,Delhi,2024-01-20,Gold,42,70636.39,Electronics,0,3959
CUST006727,Yatan Nayak,omkaarsharma@example.net,09679112061,Other,60,Pondicherry,West Bengal,2024-08-06,Regular,34,26539.28,Beauty,0,3393
CUST006728,Laksh Krishnamurthy,yatinsandhu@example.org,2642285239,F,20,Bidar,Karnataka,2023-05-24,Silver,1,20100.04,Sports,1,1399
CUST006729,Shravya Kapur,rgolla@example.net,02735721623,Other,37,Varanasi,UP,2022-01-03,Gold,28,12967.64,Books & Stationery,1,757
CUST006730,Luke Babu,jyotidutta@example.net,9615295110,Other,41,Patna,West Bengal,2023-08-27,Regular,12,127471.77,Home & Kitchen,0,429
CUST006731,Chanakya Saraf,gavin04@example.org,+916173695424,M,52,Jaipur,Tamil Nadu,2022-09-04,Regular,37,26747.08,Books & Stationery,0,2171
CUST006732,Lajita Deshmukh,ssachdeva@example.org,03513874518,Other,54,Tiruchirappalli,Maharashtra,2021-02-21,Regular,26,133569.92,Electronics,1,2087
CUST006733,Hitesh Vala,adya75@example.org,07813321911,Other,41,Moradabad,Rajasthan,2024-03-25,Regular,19,25538.59,Clothing,0,4652
CUST006734,Samuel Srivastava,dmallick@example.com,+911258183591,F,21,Ballia,Rajasthan,2024-02-07,Regular,21,45344.86,Clothing,1,1092
CUST006735,Vinaya Manne,madhavdatta@example.org,05649853867,F,42,Salem,Gujarat,2023-06-07,Gold,38,142592.74,Beauty,0,2057
CUST006736,Geetika Doshi,dayitamukhopadhyay@example.com,3519338537,M,50,Khandwa,Maharashtra,2023-08-24,Silver,27,81323.3,Beauty,1,937
CUST006737,Vaishnavi Nagi,devansh48@example.com,+910411344922,M,23,Cuttack,Rajasthan,2021-04-05,Silver,31,60557.62,Books & Stationery,1,1465
CUST006738,Kala Ramachandran,panininagar@example.com,01408948265,M,19,Ludhiana,Tamil Nadu,2021-11-24,Silver,28,46539.37,Clothing,1,1366
CUST006739,Tanveer Bassi,stara@example.com,0864160578,M,39,Bhopal,Gujarat,2021-10-07,Regular,2,90562.03,Electronics,1,2129
CUST006740,Vedika Arya,aarinilala@example.net,01696527213,Other,63,Kakinada,West Bengal,2022-11-20,Regular,41,16737.15,Books & Stationery,0,189
CUST006741,Tejas Bassi,bathsai@example.com,05170461558,F,34,Jamnagar,Delhi,2021-12-13,Silver,7,12418.27,Clothing,1,3299
CUST006742,Teerth Sem,yutikakaur@example.net,2194401995,F,40,Hosur,Karnataka,2022-11-14,Regular,21,15082.04,Beauty,1,4591
CUST006743,Ekbal Kala,patrick47@example.net,8406333383,F,37,Jabalpur,Gujarat,2022-03-28,Regular,39,98372.54,Clothing,1,4188
CUST006744,Damini Mann,bhatmitali@example.net,7488253194,F,41,Bidhannagar,Rajasthan,2024-06-15,Regular,47,99707.48,Clothing,0,813
CUST006745,Nandini Kamdar,benyuvraj@example.com,+915997156940,Other,30,Siliguri,Delhi,2022-08-11,Regular,20,35831.64,Clothing,1,2999
CUST006746,Tanveer Andra,wzachariah@example.org,+917911975723,Other,57,Ramagundam,UP,2023-12-19,Regular,39,99012.22,Electronics,1,4712
CUST006747,Oviya Baral,manthansule@example.com,0524286739,M,53,Pimpri-Chinchwad,Karnataka,2024-01-26,Regular,31,11183.52,Home & Kitchen,1,482
CUST006748,Lajita Sood,naraintanvi@example.net,3304458448,M,60,Bellary,Maharashtra,2023-10-11,Regular,28,38458.87,Sports,0,442
CUST006749,Pavani Sha,dhriti49@example.org,6361187666,Other,52,Bulandshahr,Rajasthan,2023-02-28,Silver,35,139236.17,Clothing,1,1165
CUST006750,Aditya Bansal,vmanda@example.net,+917088399453,F,48,Sirsa,Delhi,2024-08-12,Regular,43,81435.87,Beauty,1,4153
CUST006751,Chakradhar Pillai,eshroff@example.com,05896514781,Other,39,Tirunelveli,Tamil Nadu,2024-11-23,Silver,17,144142.79,Sports,1,440
CUST006752,Arjun Deo,araghavan@example.com,9609098181,Other,65,Tiruchirappalli,Rajasthan,2022-04-16,Silver,32,30858.13,Sports,1,250
CUST006753,Manya Parekh,onkar74@example.org,07493110913,M,34,Bhagalpur,Tamil Nadu,2022-06-02,Regular,50,104181.6,Books & Stationery,1,5000
CUST006754,Samesh Khanna,bobaldalaja@example.org,06783036837,Other,37,Bikaner,Maharashtra,2022-10-02,Gold,17,114963.5,Clothing,0,114
CUST006755,Yahvi Khanna,zansiraja@example.com,06240911793,Other,61,Rampur,West Bengal,2021-03-10,Regular,25,26523.1,Books & Stationery,1,1828
CUST006756,Imaran Rattan,nazarethfalguni@example.com,+911823360927,Other,49,Bhubaneswar,Maharashtra,2022-06-16,Silver,20,128907.54,Electronics,1,2332
CUST006757,Leela Joshi,tailorwishi@example.org,00926508177,Other,36,Saharsa,West Bengal,2023-06-16,Regular,32,33308.78,Books & Stationery,1,2050
CUST006758,Dakshesh Lal,saksham79@example.com,00521335042,F,44,Bardhaman,Maharashtra,2021-08-12,Regular,13,129748.9,Clothing,1,1225
CUST006759,Anmol Buch,dalbirdate@example.com,04516117091,Other,55,Ujjain,Rajasthan,2021-08-26,Silver,10,38276.91,Beauty,0,3264
CUST006760,Varenya Master,bumbtanish@example.org,+918314407814,F,35,Panipat,Delhi,2021-08-22,Regular,41,106958.07,Books & Stationery,1,2721
CUST006761,Ekantika Raghavan,patlakrisha@example.net,06051261714,Other,35,Berhampore,Maharashtra,2023-02-25,Gold,10,73661.3,Home & Kitchen,1,4628
CUST006762,Zayyan Menon,meghanasubramaniam@example.com,06177110835,F,34,Bhiwani,Maharashtra,2023-10-02,Regular,50,27717.01,Clothing,0,45
CUST006763,Harshil Mane,balveer45@example.org,1840257476,M,38,Karawal Nagar,Delhi,2024-09-30,Platinum,36,142073.37,Sports,1,4131
CUST006764,Faqid Krishnan,oshasachar@example.com,6056638474,M,55,Kadapa,Karnataka,2022-02-18,Regular,49,34062.63,Beauty,1,2637
CUST006765,Upadhriti Pradhan,chanakyaborde@example.com,6710028618,M,31,Jammu,West Bengal,2024-12-04,Platinum,32,25072.88,Home & Kitchen,1,3360
CUST006766,Aarnav Shetty,thamanpanini@example.org,05858360175,Other,47,Vijayawada,Tamil Nadu,2021-10-13,Gold,22,18962.08,Sports,1,957
CUST006767,Elijah Sampath,damini04@example.com,+912674410204,F,61,Agartala,Karnataka,2024-06-13,Silver,22,50306.79,Beauty,1,1982
CUST006768,Lopa Bal,bainsekansh@example.org,6043982099,F,20,Sikar,Karnataka,2021-09-02,Regular,28,29833.15,Books & Stationery,0,4381
CUST006769,Idika Chhabra,advaithsahota@example.net,02930332659,F,41,Hospet,West Bengal,2023-06-23,Platinum,48,14789.91,Sports,0,3344
CUST006770,Charles Hora,ekant@example.org,2074044435,F,38,Bongaigaon,Karnataka,2024-05-26,Gold,7,5823.8,Sports,0,1737
CUST006771,Kevin Acharya,leeladass@example.com,+912119929463,F,25,Mumbai,Gujarat,2021-06-11,Regular,26,71054.99,Sports,1,3634
CUST006772,Fariq Chowdhury,ekanikhatri@example.net,+911950542028,M,35,Vijayanagaram,Maharashtra,2021-08-03,Regular,9,91333.11,Books & Stationery,1,4257
CUST006773,Jason Talwar,nswaminathan@example.org,0673294049,M,35,Nagercoil,Karnataka,2021-05-18,Gold,36,94660.14,Home & Kitchen,1,2076
CUST006774,Hemal Vasa,varenyamalhotra@example.org,07405858890,Other,43,Panihati,Gujarat,2023-07-13,Silver,23,43856.0,Home & Kitchen,1,4106
CUST006775,Triveni Kant,psane@example.com,04506318116,F,34,Bardhaman,Gujarat,2022-10-25,Silver,41,116154.61,Electronics,1,412
CUST006776,Kevin Dhawan,george77@example.net,+917316599689,M,55,Asansol,Rajasthan,2022-09-19,Silver,35,144034.91,Sports,1,4462
CUST006777,Chandran Dua,tristanupadhyay@example.org,+912089549963,F,18,Gulbarga,West Bengal,2022-09-16,Regular,25,87177.75,Electronics,1,2996
CUST006778,Harini Kadakia,gargcharan@example.com,+918978412023,F,21,Karaikudi,Gujarat,2024-05-05,Silver,9,16240.58,Sports,1,151
CUST006779,Pratyush Lata,zchowdhury@example.com,+911743616217,M,49,Dehri,Rajasthan,2022-01-19,Regular,4,80205.0,Sports,0,2701
CUST006780,Megha Sankaran,upandya@example.org,06920091301,M,28,Satna,Tamil Nadu,2022-04-16,Regular,25,119730.4,Beauty,1,2831
CUST006781,Chandani Suri,omisha56@example.net,7048404516,Other,49,Secunderabad,Karnataka,2021-10-16,Regular,35,46483.19,Books & Stationery,0,3677
CUST006782,Pranav Lall,oliverbassi@example.com,01441335255,Other,24,Bhubaneswar,Tamil Nadu,2024-04-19,Regular,15,138225.42,Clothing,0,4260
CUST006783,Yashasvi Nagy,gabrielvenkatesh@example.net,+911722095574,Other,34,Jamalpur,Delhi,2024-02-23,Regular,6,63654.29,Beauty,1,1123
CUST006784,Vidhi Varma,urmikothari@example.net,+918891533577,M,60,Hazaribagh,Maharashtra,2021-07-19,Regular,49,125385.69,Home & Kitchen,1,2224
CUST006785,Ayush Dayal,nisha77@example.org,+912317621685,Other,50,Mango,Gujarat,2022-09-27,Regular,44,45150.19,Beauty,1,149
CUST006786,Inaya Kale,kamala90@example.org,8272679701,Other,22,Tenali,West Bengal,2024-10-21,Gold,6,132075.02,Beauty,1,3948
CUST006787,Baghyawati Sama,hbatta@example.org,9356975748,Other,55,Tiruppur,Rajasthan,2023-09-20,Regular,40,95307.46,Home & Kitchen,0,2486
CUST006788,Theodore Ahuja,dalbirdayal@example.com,+919223823194,F,18,Karaikudi,Rajasthan,2024-07-23,Regular,32,26204.65,Home & Kitchen,1,1458
CUST006789,Brijesh Varkey,patrickshah@example.org,00687975737,F,18,Pali,UP,2024-10-14,Regular,2,15837.68,Electronics,1,2805
CUST006790,Neha Brar,boza@example.com,09055136127,Other,58,Mangalore,Tamil Nadu,2023-05-20,Platinum,49,46901.76,Beauty,1,2761
CUST006791,Samesh Rattan,dev95@example.org,+918781651684,M,23,Bidhannagar,Karnataka,2023-01-17,Silver,17,36204.05,Clothing,1,3561
CUST006792,Chandran Modi,kevinben@example.net,+917254110317,F,45,Sikar,Rajasthan,2024-01-04,Regular,25,44372.24,Sports,0,4109
CUST006793,Leena Chopra,charansandhu@example.com,02747487332,M,42,Jamalpur,Tamil Nadu,2024-10-05,Regular,10,5699.91,Home & Kitchen,1,775
CUST006794,Udyati Sandal,bhavanimishra@example.com,2807473864,Other,40,Tadepalligudem,Tamil Nadu,2023-04-13,Regular,38,134843.39,Books & Stationery,1,4301
CUST006795,Aishani Nayar,pratyush50@example.com,05391459504,M,22,Bathinda,UP,2023-08-25,Regular,33,70707.71,Electronics,0,1340
CUST006796,Ekalinga Sen,pkhatri@example.com,+917364868630,Other,32,Pudukkottai,Karnataka,2023-09-03,Regular,25,69503.17,Clothing,1,3179
CUST006797,Chakradev Nayar,ybajaj@example.com,+917544200761,M,39,Nellore,Delhi,2022-07-28,Silver,34,110226.85,Clothing,1,2169
CUST006798,Falguni Krishna,avniboase@example.net,03063418863,M,57,Faridabad,West Bengal,2024-07-19,Gold,28,127813.49,Books & Stationery,1,3668
CUST006799,Eesha Lal,nachiketsura@example.com,05462735128,F,31,Kozhikode,Karnataka,2024-10-20,Regular,11,38729.22,Sports,0,1349
CUST006800,Siya Mangal,adyavohra@example.com,+915295215045,M,59,Sambalpur,Maharashtra,2024-05-22,Regular,9,46213.38,Electronics,0,589
CUST006801,Karan Palla,cupadhyay@example.net,08899848603,F,61,Suryapet,UP,2023-11-25,Regular,23,59726.71,Clothing,0,2066
CUST006802,Rushil Bir,vamakshi32@example.org,+910844053512,M,41,Deoghar,West Bengal,2023-01-30,Silver,43,78814.51,Beauty,1,3518
